request_id,scenario,request_type,start_ts,end_ts,latency_ms,ttft_ms,prompt_chars,output_chars,max_tokens,status_code,ok,error
lvpymb5m9j,short-bursts,completions,1775624255.9530377,1775624255.9544554,1.42,1.42,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
vqjt7ye511,short-bursts,completions,1775624181.757307,1775624181.7587361,1.43,1.43,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
78k52qc1iy,short-bursts,completions,1775624226.7112012,1775624226.713443,2.24,2.24,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
g51bxw76ic,short-bursts,completions,1775624287.3883615,1775624287.389799,1.44,1.44,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
ktakpuxqph,short-bursts,completions,1775624196.0666695,1775624196.0680907,1.42,1.42,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
ioxd9css9t,short-bursts,completions,1775624252.731572,1775624252.7326634,1.09,1.09,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
j6bw3bme9f,short-bursts,completions,1775624191.1979177,1775624191.1993783,1.46,1.46,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
uuzpeal2w3,short-bursts,completions,1775624240.524188,1775624240.5255766,1.39,1.39,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
a11dpg8sbi,short-bursts,completions,1775624197.864595,1775624197.8656273,1.03,1.03,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
qfb85p8637,short-bursts,completions,1775624263.7392862,1775624263.740442,1.16,1.16,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
52960361i2,short-bursts,completions,1775624225.1475039,1775624225.1497293,2.23,2.23,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
c69qkgex08,short-bursts,completions,1775624283.0658696,1775624283.0680134,2.14,2.14,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
akoixntm9t,short-bursts,completions,1775624206.4273646,1775624206.4288158,1.45,1.45,203,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
0cehlxslg6,short-bursts,completions,1775624269.4804993,1775624269.481559,1.06,1.06,203,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
iyhe7ur23g,short-bursts,completions,1775624183.5807862,1775624183.5820718,1.29,1.29,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
z8vmuhxid4,short-bursts,completions,1775624235.9882777,1775624235.9895136,1.24,1.24,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
ij2v2heifj,short-bursts,completions,1775624210.467288,1775624210.468433,1.14,1.14,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
n2jcpp9gkd,short-bursts,completions,1775624255.166239,1775624255.1677012,1.46,1.46,203,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
jnv8z2flu7,short-bursts,completions,1775624203.3672147,1775624203.3682818,1.07,1.07,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
dk0get8t63,short-bursts,completions,1775624225.8302977,1775624225.8317213,1.42,1.42,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
0iaakytt3i,short-bursts,completions,1775624286.8853526,1775624286.886822,1.47,1.47,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
f58c2jwocl,short-bursts,completions,1775624219.5845168,1775624219.5859313,1.41,1.41,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
bnn0mcixdu,short-bursts,completions,1775624253.3688023,1775624253.3710444,2.24,2.24,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
80xkxwd8il,short-bursts,completions,1775624196.7043436,1775624196.7057705,1.43,1.43,203,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
wyzx4w6xlp,short-bursts,completions,1775624225.154107,1775624225.155083,0.98,0.98,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
n56nyxtxmg,short-bursts,completions,1775624283.5870976,1775624283.5885406,1.44,1.44,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
pnsm43d8w3,short-bursts,completions,1775624204.1241286,1775624204.1253562,1.23,1.23,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
h8rq9nz612,short-bursts,completions,1775624280.8722222,1775624280.8736253,1.40,1.40,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
pac56t4ufe,short-bursts,completions,1775624191.6683033,1775624191.6696188,1.32,1.32,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
c9xqym52xg,short-bursts,completions,1775624259.154224,1775624259.1554315,1.21,1.21,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
y4lyk83tql,short-bursts,completions,1775624211.5273907,1775624211.52887,1.48,1.48,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
9t6vxdp5gj,short-bursts,completions,1775624201.3553169,1775624201.3567533,1.44,1.44,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
f9q5rdoqiv,short-bursts,completions,1775624263.8269088,1775624263.8280425,1.13,1.13,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
icatvazccb,short-bursts,completions,1775624183.1795511,1775624183.180911,1.36,1.36,203,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
gnzs43c5ba,short-bursts,completions,1775624239.6065047,1775624239.6077816,1.28,1.28,203,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
05x4w7kyhq,short-bursts,completions,1775624230.7931762,1775624230.794201,1.02,1.02,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
25len606n9,short-bursts,completions,1775624254.8702838,1775624254.871355,1.07,1.07,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
5pht0hl9xp,short-bursts,completions,1775624182.9734623,1775624182.9748764,1.41,1.41,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
f6a4fejgxa,short-bursts,completions,1775624233.3603084,1775624233.3616753,1.37,1.37,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
0lvylkfxhk,short-bursts,completions,1775624287.8971093,1775624287.898443,1.33,1.33,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
