request_id,scenario,request_type,start_ts,end_ts,latency_ms,ttft_ms,prompt_chars,output_chars,max_tokens,status_code,ok,error
vqjt7ye511,short-bursts,completions,1775622201.1421604,1775622201.1436164,1.46,1.46,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
78k52qc1iy,short-bursts,completions,1775622246.0943959,1775622246.0965643,2.17,2.17,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
g51bxw76ic,short-bursts,completions,1775622306.7728271,1775622306.7742844,1.46,1.46,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
ktakpuxqph,short-bursts,completions,1775622215.4517424,1775622215.4531865,1.44,1.44,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
ioxd9css9t,short-bursts,completions,1775622272.1195493,1775622272.1206357,1.09,1.09,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
j6bw3bme9f,short-bursts,completions,1775622210.5841258,1775622210.5855527,1.43,1.43,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
uuzpeal2w3,short-bursts,completions,1775622259.9105031,1775622259.911985,1.48,1.48,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
a11dpg8sbi,short-bursts,completions,1775622217.2499254,1775622217.250985,1.06,1.06,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
qfb85p8637,short-bursts,completions,1775622283.126696,1775622283.1277618,1.07,1.07,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
52960361i2,short-bursts,completions,1775622244.5314617,1775622244.5336406,2.18,2.18,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
c69qkgex08,short-bursts,completions,1775622302.4514678,1775622302.4537,2.23,2.23,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
akoixntm9t,short-bursts,completions,1775622225.814435,1775622225.8158917,1.46,1.46,203,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
0cehlxslg6,short-bursts,completions,1775622288.8671048,1775622288.868133,1.03,1.03,203,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
iyhe7ur23g,short-bursts,completions,1775622202.9672086,1775622202.9683542,1.15,1.15,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
z8vmuhxid4,short-bursts,completions,1775622255.372871,1775622255.374023,1.15,1.15,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
y4lyk83tql,short-bursts,completions,1775622230.9121082,1775622230.9135554,1.45,1.45,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
ij2v2heifj,short-bursts,completions,1775622229.8524752,1775622229.8536608,1.19,1.19,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
n2jcpp9gkd,short-bursts,completions,1775622274.5540411,1775622274.555499,1.46,1.46,203,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
jnv8z2flu7,short-bursts,completions,1775622222.7539704,1775622222.7550633,1.09,1.09,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
dk0get8t63,short-bursts,completions,1775622245.2135303,1775622245.214925,1.39,1.39,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
0iaakytt3i,short-bursts,completions,1775622306.2693844,1775622306.2708209,1.44,1.44,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
f58c2jwocl,short-bursts,completions,1775622238.9686904,1775622238.9701138,1.42,1.42,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
bnn0mcixdu,short-bursts,completions,1775622272.7567444,1775622272.7589083,2.16,2.16,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
80xkxwd8il,short-bursts,completions,1775622216.0893652,1775622216.090743,1.38,1.38,203,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
wyzx4w6xlp,short-bursts,completions,1775622244.538029,1775622244.539011,0.98,0.98,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
n56nyxtxmg,short-bursts,completions,1775622302.9717655,1775622302.9731867,1.42,1.42,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
pnsm43d8w3,short-bursts,completions,1775622223.5108051,1775622223.5122516,1.45,1.45,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
h8rq9nz612,short-bursts,completions,1775622300.2573621,1775622300.258639,1.28,1.28,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
pac56t4ufe,short-bursts,completions,1775622211.054439,1775622211.0557535,1.31,1.31,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
c9xqym52xg,short-bursts,completions,1775622278.5406845,1775622278.5419135,1.23,1.23,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
9t6vxdp5gj,short-bursts,completions,1775622220.741074,1775622220.7424972,1.42,1.42,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
f9q5rdoqiv,short-bursts,completions,1775622283.2142565,1775622283.2152805,1.02,1.02,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
icatvazccb,short-bursts,completions,1775622202.5653045,1775622202.5664275,1.12,1.12,203,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
gnzs43c5ba,short-bursts,completions,1775622258.9926653,1775622258.9940913,1.43,1.43,203,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
05x4w7kyhq,short-bursts,completions,1775622250.1758747,1775622250.1769555,1.08,1.08,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
25len606n9,short-bursts,completions,1775622274.2580965,1775622274.259124,1.03,1.03,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
5pht0hl9xp,short-bursts,completions,1775622202.3576932,1775622202.3587518,1.06,1.06,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
f6a4fejgxa,short-bursts,completions,1775622252.744059,1775622252.7452676,1.21,1.21,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
0lvylkfxhk,short-bursts,completions,1775622307.2814574,1775622307.2825174,1.06,1.06,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
